time,data
335,0.030476959
336,0.033032995
337,0.031214133
338,0.033614058
339,0.034983024
340,0.034708694
341,0.036414325
342,0.03153757
343,0.035311136
344,0.03571026
345,0.039214566
346,0.042957772
347,0.035869312
348,0.041550785
349,0.033653669
350,0.037949979
351,0.02927489
352,0.040164862
353,0.04392682
354,0.027969953
355,0.033638097
356,0.034162417
357,0.026748445
358,0.028651217
359,0.034614336
360,0.039418869
361,0.027407076
362,0.030542711
363,0.032561921
364,0.035140246
365,0.033800662
366,0.035789967
367,0.027707186
368,0.032818265
369,0.033276331
370,0.040239103
371,0.030651744
372,0.035002012
373,0.020156488
374,0.026110118
375,0.042369939
376,0.035072584
377,0.033965167
378,0.031984285
379,0.030567352
380,0.028499139
381,0.032317858
382,0.030922879
383,0.02973279
384,0.033462036
385,0.033739988
386,0.032714445
387,0.028487084
388,0.026959829
389,0.037743784
390,0.036375944
391,0.031684197
392,0.033573445
393,0.034477029
394,0.023922315
395,0.034323111
396,0.028443135
397,0.032269862
398,0.034420095
399,0.034421746
400,0.031689592
401,0.040912747
402,0.032436483
403,0.026844986
404,0.035753082
405,0.026913958
406,0.033298168
407,0.031202884
408,0.027045
409,0.033322997
410,0.025015807
411,0.027235221
412,0.033238664
413,0.036167827
414,0.029255036
415,0.026866782
416,0.029452424
417,0.026751911
418,0.031020075
419,0.026974045
420,0.034269307
421,0.029967729
422,0.031753674
423,0.024425067
424,0.043349572
425,0.034334648
426,0.045001574
427,0.039644822
428,0.032658648
429,0.035845943
430,0.022888975
431,0.03778955
432,0.030056372
433,0.031660557
434,0.02981953
435,0.032005545
436,0.039483212
437,0.028025929
438,0.022208041
439,0.033725843
440,0.041835114
441,0.028693231
442,0.029978072
443,0.033109959
444,0.030319747
445,0.041051168
446,0.034024198
447,0.034768227
448,0.026569154
449,0.026660912
450,0.030377779
451,0.029094134
452,0.025727693
453,0.042729758
454,0.029749902
455,0.030616328
456,0.034759339
457,0.03038495
458,0.032504179
459,0.024909405
460,0.030266885
461,0.029899057
462,0.036787651
463,0.027090155
464,0.033351623
465,0.028331133
466,0.044578958
467,0.034213148
468,0.04003866
469,0.027345734
470,0.042781632
471,0.033757687
472,0.030200917
473,0.03474047
474,0.039539613
475,0.029991176
476,0.03164658
477,0.036591791
478,0.026311213
479,0.026326992
480,0.028617309
481,0.036290996
482,0.033516593
483,0.024853626
484,0.035000749
485,0.034566425
486,0.031853937
487,0.033643335
488,0.03248287
489,0.026619248
490,0.033766359
491,0.030193932
492,0.028000329
493,0.035846714
494,0.029667856
495,0.033738844
496,0.024682773
497,0.042033747
498,0.035546601
499,0.037641637
500,0.03960279
501,0.032142814
502,0.02908792
503,0.036993798
504,0.040114254
505,0.036775313
506,0.031671643
507,0.027187295
508,0.039268255
509,0.033190839
510,0.028455917
511,0.029879715
512,0.034138922
513,0.027864069
514,0.034284744
515,0.034375656
516,0.035876878
517,0.030170705
518,0.032510795
519,0.032432668
520,0.02823934
521,0.021994526
522,0.038948081
523,0.041889586
524,0.031544179
525,0.037954215
526,0.038013764
527,0.023299986
528,0.037542995
529,0.029819978
530,0.027349981
531,0.041678339
532,0.038033478
533,0.033937044
534,0.031062873
535,0.034806497
536,0.0380615
537,0.035681192
538,0.031499777
539,0.036384717
540,0.033104844
541,0.037979629
542,0.040976055
543,0.0295555
544,0.035857935
545,0.02444642
546,0.040386155
547,0.02917002
548,0.03062791
549,0.028548131
550,0.040854707
551,0.027833471
552,0.036455944
553,0.029800963
554,0.03364262
555,0.027597969
556,0.033171512
557,0.032617796
558,0.02598552
559,0.025338547
560,0.033795711
561,0.034555163
562,0.025676733
563,0.029084191
564,0.030931387
565,0.029933123
566,0.036891136
567,0.030174917
568,0.033323519
569,0.029434342
570,0.041525893
571,0.034142494
572,0.022288289
573,0.028512157
574,0.03035011
575,0.036004804
576,0.026911497
577,0.031117326
578,0.01681025
579,0.024935283
580,0.025281996
581,0.022149397
582,0.027438972
583,0.01977776
584,0.023512751
585,0.033201315
586,0.021475883
587,0.018734634
588,0.026647719
589,0.029290438
590,0.025465582
591,0.018373797
592,0.024234869
593,0.020505033
594,0.021270622
595,0.020895712
596,0.022270298
597,0.019767951
598,0.017490296
599,0.02476682
600,0.023755739
601,0.023939766
602,0.030917207
603,0.021923635
604,0.03814742
605,0.023260722
606,0.028193738
607,0.027735479
608,0.027802452
609,0.02779061
610,0.034838445
611,0.022526504
612,0.019876916
613,0.023857493
614,0.025905862
615,0.028095733
616,0.021108851
617,0.024023294
618,0.026328653
619,0.021651175
620,0.020859374
621,0.024612878
622,0.030280935
623,0.029430896
624,0.031646557
625,0.023190111
626,0.024759583
627,0.029132308
628,0.022446696
629,0.020300679
630,0.023042582
631,0.029916178
632,0.0211026
633,0.021155983
634,0.023524072
635,0.025991969
636,0.021344239
637,0.035952613
638,0.020839436
639,0.022373185
640,0.026637305
641,0.019017104
642,0.028939348
643,0.0244024
644,0.028543241
645,0.026990632
646,0.024794415
647,0.021855455
648,0.027101498
649,0.022995256
650,0.020121805
651,0.028118649
652,0.026964635
653,0.025791619
654,0.026368167
655,0.028225398
656,0.0298864
657,0.030814515
658,0.039375998
659,0.023168178
660,0.023030622
661,0.021413239
662,0.027136698
663,0.017317545
664,0.024653044
665,0.029660704
666,0.027092291
667,0.017280933
668,0.024144322
669,0.027102929
670,0.022842083
671,0.022003088
672,0.021719471
673,0.016318237
674,0.022864815
675,0.032973204
676,0.021186721
677,0.014845934
678,0.024435988
679,0.022889402
680,0.036797471
681,0.020790569
682,0.026612971
683,0.026311943
684,0.023117445
685,0.027221974
686,0.024325227
687,0.026001867
688,0.019563336
689,0.026427474
690,0.020883366
691,0.025628611
692,0.020007513
693,0.02494229
694,0.029001109
695,0.026984027
696,0.024273667
697,0.032130554
698,0.024927679
699,0.014163764
700,0.02111019
701,0.020680701
702,0.023241159
703,0.029228553
704,0.02486112
705,0.021451592
706,0.026155557
707,0.022449192
708,0.026505936
709,0.021590108
710,0.015377766
711,0.023375882
712,0.027643904
713,0.031428099
714,0.025383888
715,0.020602778
716,0.017813183
717,0.026917743
718,0.018024793
719,0.025464503
720,0.021250613
721,0.024784835
722,0.03190586
723,0.022800704
724,0.029082164
725,0.020988839
726,0.019495348
727,0.022435069
728,0.01956716
729,0.016109776
730,0.025347296
731,0.017256953
732,0.018987836
733,0.027760353
734,0.014778295
735,0.024005983
736,0.016518164
737,0.017781114
738,0.017569548
739,0.02064009
740,0.012759286
741,0.021094868
742,0.016853312
743,0.020745724
744,0.013558177
745,0.018759049
746,0.014604583
747,0.017752828
748,0.017781859
749,0.018946907
750,0.019467406
751,0.021505356
752,0.02024775
753,0.018463906
754,0.022166576
755,0.014884786
756,0.015702406
757,0.019727651
758,0.016862389
759,0.015002014
760,0.019338317
761,0.016414039
762,0.016838737
763,0.014579362
764,0.017780218
765,0.019730277
766,0.012021628
767,0.017208526
768,0.020923737
769,0.015674105
770,0.026671741
771,0.012796681
772,0.01082659
773,0.018282438
774,0.01376491
775,0.011768341
776,0.012810545
777,0.017439086
778,0.012128932
779,0.018411741
780,0.017428454
781,0.024066364
782,0.021440666
783,0.014281115
784,0.024977647
785,0.018088359
786,0.023336112
787,0.02181673
788,0.016939776
789,0.019381486
790,0.018038247
791,0.020897832
792,0.019295614
793,0.020531006
794,0.015863158
795,0.013918892
796,0.02483841
797,0.015920296
798,0.021001972
799,0.014239721
800,0.021146612
801,0.026531644
802,0.015918849
803,0.011867125
804,0.014327767
805,0.014507744
806,0.012383082
807,0.016861284
808,0.016398251
809,0.01636507
810,0.029467683
811,0.017688155
812,0.02338504
813,0.024420861
814,0.016157394
815,0.017752454
816,0.022019558
817,0.018813496
818,0.018461775
819,0.017948199
820,0.013376504
821,0.015275879
822,0.017319201
823,0.01567512
824,0.017749427
825,0.017014977
826,0.013495368
827,0.024043877
828,0.015088038
829,0.02007753
830,0.019733582
831,0.018229052
832,0.013776569
833,0.020435303
834,0.012271661
835,0.021318093
836,0.014217031
837,0.024020001
838,0.014291968
839,0.025343798
840,0.017480968
841,0.022247091
842,0.016388599
843,0.016912388
844,0.012623684
845,0.020412106
846,0.014969246
847,0.014569813
848,0.015019264
849,0.017793652
850,0.021986017
851,0.020183185
852,0.012900534
853,0.01989378
854,0.020761818
855,0.041919101
856,0.035860237
857,0.016431961
858,0.027589509
859,0.029721588
860,0.026392337
861,0.021132633
862,0.023215607
863,0.02717673
864,0.026090987
865,0.024323363
866,0.026856782
867,0.026939858
868,0.026634011
869,0.021643344
870,0.033409514
871,0.014938351
872,0.021321453
873,0.027997341
874,0.022000441
875,0.023013743
876,0.018131139
877,0.027538974
878,0.020546587
879,0.024193326
880,0.01755059
881,0.015371851
882,0.029658057
883,0.022147162
884,0.019249631
885,0.026708305
886,0.021018991
887,0.021956157
888,0.026059942
889,0.020932008
890,0.031622574
891,0.023472274
892,0.033419766
893,0.027230307
894,0.018088115
895,0.019691635
896,0.024981856
897,0.022590581
898,0.022155726
899,0.026471097
900,0.019659165
901,0.024374759
902,0.01995117
903,0.021111924
904,0.028455004
905,0.017134558
906,0.016454153
907,0.025311306
908,0.022456048
909,0.018060176
910,0.023817811
911,0.0211943
912,0.017355606
913,0.023990996
914,0.019490253
915,0.019079922
916,0.014554776
917,0.019106572
918,0.028392714
919,0.017508043
920,0.022792984
921,0.024076415
922,0.021031015
923,0.023937535
924,0.025807146
925,0.015152313
926,0.016158368
927,0.019836405
928,0.0217092
929,0.018444823
930,0.027260674
931,0.023116756
932,0.022421937
933,0.025716854
934,0.020082492
935,0.020887751
936,0.019136176
937,0.018659038
938,0.012265617
939,0.027096551
940,0.025754433
941,0.027139235
942,0.034631576
943,0.014342714
944,0.022919524
945,0.027762681
946,0.036272958
947,0.019453617
948,0.035420708
949,0.018708147
950,0.024374951
951,0.017057067
952,0.016963536
953,0.023063991
954,0.021125153
955,0.017122962
956,0.020205865
957,0.021137517
958,0.018010624
959,0.018322416
960,0.018376067
961,0.02588178
962,0.025218658
963,0.015803814
964,0.020398032
965,0.01550714
966,0.022970429
967,0.028139403
968,0.025167417
969,0.017712099
970,0.022530485
971,0.016161583
972,0.02750501
973,0.021463078
974,0.021023039
975,0.013506468
976,0.028383382
977,0.02081082
978,0.025296433
979,0.022474363
980,0.023035727
981,0.025153279
982,0.01850393
983,0.028413314
984,0.028162055
985,0.013704118
986,0.026316676
987,0.019908708
988,0.02518006
989,0.019745996
990,0.030051645
991,0.023553334
992,0.03053356
993,0.024915799
994,0.023095839
995,0.029764524
996,0.026140194
997,0.028683623
998,0.022927118
999,0.029517069
1000,0.017899036
